label,projection_score
0,0.16244724
0,-0.059051827
1,-0.16856712
1,-0.17992318
0,-0.13653593
0,-0.029958345
0,0.04542672
0,0.009940663
1,-0.08324298
1,0.14182821
1,-0.18707515
0,-0.024502434
0,0.041971415
1,0.06889967
0,-0.11326301
1,0.23321721
0,0.19970459
1,-0.199514
0,-0.0004950976
1,0.06496309
1,-0.11651729
1,0.049625173
1,0.11816795
1,0.09722461
1,0.1370749
0,-0.09927204
1,0.06954499
1,0.07369709
0,-0.047043942
0,0.044250384
0,0.013118058
1,0.0082584005
0,-0.08071954
0,-0.0028655315
1,0.07507018
0,0.06601688
1,0.09764462
1,0.027856646
1,-0.044274513
1,-0.16283992
1,-0.09003154
0,0.022086713
0,-0.061623268
1,0.2733982
1,0.083365485
1,0.15639597
0,0.0804203
0,-0.008478734
1,-0.19020936
0,0.084007815
0,-0.015265061
1,0.03456072
0,-0.0378646
1,-0.21279113
0,0.11731962
1,0.18311225
0,0.033058424
0,0.07257102
1,-0.115116276
1,0.062720045
0,0.03534727
1,0.23925875
1,0.057589207
1,-0.01950305
0,0.26873016
0,-0.02289556
1,0.02820475
1,0.16489881
1,0.12716565
0,0.042263974
1,0.26174885
0,-0.023733327
0,0.13794458
1,0.2528623
1,-0.15006496
1,0.353306
1,-0.043046556
0,-0.04268622
1,-0.06683193
1,-0.092535675
1,0.16284753
0,-0.066476405
1,0.15654634
0,0.09976558
1,0.3382453
0,0.43563518
1,0.106311165
0,-0.018324438
0,0.008752622
0,0.010684174
1,0.0025737956
0,0.13422914
1,0.28076902
0,-0.07027453
1,0.005559103
1,0.09882453
1,-0.010717358
1,0.08537237
1,0.21352656
0,0.008517901
0,-0.008750004
0,0.009981545
0,0.070433386
1,0.025520494
1,-0.0015482837
1,0.006653068
1,0.108649075
0,0.033157945
1,0.17620715
1,-0.21939714
1,0.08820719
0,-0.007479553
1,-0.09112742
0,0.09465312
1,-0.13439046
1,0.14795099
1,0.19560495
1,0.021016188
0,0.038857237
0,-0.00594096
0,0.019142844
1,-0.16802174
0,0.031942606
0,-0.00697782
0,-0.044164613
0,0.06591333
1,0.31118932
1,0.24473825
0,-0.0056071896
0,0.0023622562
0,0.0055196863
0,-0.01853238
1,-0.05017158
1,0.16872771
1,-0.16529787
1,0.059254378
1,-0.036437467
1,-0.23177625
0,-0.16782555
1,-0.013720661
0,0.18085942
1,-0.26425916
0,0.07528735
1,0.13736929
0,0.0731326
0,-0.011761789
1,0.093364134
1,0.069112815
0,-0.0095556285
0,0.1725143
0,0.16106416
0,0.13439217
0,0.002706902
1,-0.19619732
0,0.094122045
0,0.17695451
0,0.035279166
1,-0.122178026
1,0.04359487
0,-0.121898815
0,0.06616415
1,0.18159826
0,0.006359918
0,-0.15591899
1,0.09942665
1,0.20062147
0,-0.05662643
0,0.002313274
1,0.17498134
0,-0.07804558
1,0.13288067
0,0.07698296
0,0.013496764
0,0.14008781
1,-0.035685413
0,-0.05462158
0,-0.013259136
0,-0.08206468
0,0.025421008
1,-0.0039903647
1,-0.060401976
1,-0.12890951
0,-0.07318357
0,-0.088239454
0,0.08459009
1,0.23336095
1,0.3231294
0,-0.028400056
0,-0.027039776
0,0.21138802
0,-0.09388377
0,0.04931976
0,0.035647064
0,0.009420911
0,-0.08310365
0,-0.06534864
0,0.02706175
1,0.23503903
0,-0.13908394
0,0.12939171
0,-0.08009307
0,-0.13947335
1,-0.014836884
1,0.52732605
0,-0.0018759161
1,0.049396574
0,0.103516094
0,0.03366996
0,-0.03963129
1,-0.015259395
1,0.0931866
0,-0.23464328
1,-0.027405664
0,0.065952994
0,0.13763483
0,0.07863878
1,-0.049382668
0,0.057408504
1,0.10778132
1,0.24673375
0,0.0029723388
1,0.19950238
1,-0.02315172
1,0.065595075
1,0.07165858
1,-0.014885041
1,-0.037345015
0,0.16417561
1,-0.033029336
0,0.13285916
0,-0.13357279
1,0.033254977
1,-0.023792911
0,0.09237921
0,-9.019859e-05
1,0.07903825
1,0.0061728
0,-0.032269508
1,0.08023375
0,0.12326822
0,0.09343958
1,-0.13795008
0,-0.026207922
1,0.03209905
0,-0.0033577366
0,0.010363915
0,0.017083423
0,-0.099425174
1,0.16083372
1,0.17352405
1,-0.086314045
0,0.15574771
0,-0.037498783
0,-0.031170618
1,0.09259996
0,-0.00024330616
1,0.12154027
1,-0.08749463
1,-0.10489285
1,0.118754126
0,-0.17509878
1,0.20986693
0,-0.044878755
0,0.08094607
0,0.16699205
0,0.08690679
1,0.23701665
0,0.09684725
0,-0.06264378
0,0.07927745
1,0.0103581045
1,0.19893968
0,0.051508304
1,0.07536706
0,-0.052891828
0,0.11085987
0,-0.11898967
1,-0.090932705
1,0.314372
1,-0.022804366
1,0.06980394
1,0.060298994
0,0.07311885
0,0.03440772
1,-0.057745315
1,0.1663481
0,0.1215408
1,0.027312389
1,0.2229831
1,-0.01553684
1,-0.085432656
1,-0.17551507
0,0.0144378515
0,0.07349226
0,0.028449636
0,0.020336762
0,0.049545318
1,0.115137964
1,0.13376656
0,-0.067258105
1,-0.004134446
1,0.019304672
0,0.012305958
1,-0.022928441
1,-0.05749426
1,0.03224752
1,-0.007522125
0,0.0061215726
1,0.08390445
1,0.3928861
1,0.3206411
1,-0.078495175
1,0.2425483
0,0.05303552
1,0.18715048
0,-0.013844554
1,0.09706422
1,0.1030803
1,0.033276323
1,0.06912453
0,-0.016800033
0,0.08441393
0,-0.047953606
1,0.16379817
1,0.07081148
1,0.13321213
1,0.12360223
0,0.061905067
0,-0.031797968
0,0.06365514
1,0.054348648
1,0.13933204
1,-0.02654705
0,-0.09728672
1,0.19142222
1,-0.22822152
0,0.0262722
1,0.20363183
1,0.08233944
0,-0.06492311
1,0.1637339
0,0.037573308
1,0.08143525
1,0.06172704
0,-0.03047404
0,0.18067652
0,-0.06053348
0,0.06318006
0,-0.03011854
0,-0.05222287
0,0.07421234
0,-0.06447707
1,-0.10728282
1,0.103906296
1,0.10331583
0,-0.034557275
1,0.17980547
1,0.050806433
1,-0.11484836
0,-0.015004137
0,-0.07071121
0,-0.064741924
1,0.27152088
1,-0.12663087
1,0.13939056
1,0.06205976
1,0.22739387
1,-0.05371115
1,0.062158573
1,0.077429324
1,0.13578676
0,-0.06636924
1,0.27856117
0,-0.023972262
0,0.017751845
1,-0.09914347
0,0.192936
1,-0.098958045
0,0.037768565
1,-0.07841936
0,0.11160896
0,0.029439947
0,-0.14243606
1,-0.106030375
0,-0.0060583795
1,-0.17597981
1,0.038355254
0,0.0032039792
1,0.15120895
0,0.036253937
1,0.26616418
1,-0.15311258
0,0.035760634
0,-0.064872235
0,0.07703758
1,0.009648846
1,0.074921004
1,-0.26187167
1,-0.20408109
0,0.060753606
1,-0.09102632
0,-0.03752849
0,-0.028741378
0,-0.09344543
1,0.14107418
0,-0.07907311
0,-0.013187831
1,0.05491687
0,-0.033960186
1,0.20380484
0,0.074032746
1,0.101923905
0,0.014619879
0,0.1202074
1,0.16159037
1,0.24450825
1,0.33082867
0,-0.08380932
0,-0.14264615
1,0.19450371
0,-0.086337574
1,-0.05085206
1,0.3050027
1,-0.15733698
1,-0.00074992515
0,0.069775864
0,0.025600154
0,-0.1691545
1,0.22913152
1,0.19625844
1,-0.04418905
1,0.37085837
0,-0.06587128
0,0.036161445
1,0.045669727
0,0.022009483
1,0.17782833
0,0.16099466
0,0.09329776
0,0.011090654
0,0.13368168
0,0.05832477
0,0.12883198
0,-0.08492514
0,0.07804271
0,-0.10002937
0,0.019491369
1,0.13388945
1,0.21906629
0,-0.056912553
1,-0.027453892
0,0.0695847
1,0.3396467
1,0.21489456
0,0.14608496
1,0.3554182
1,0.28930876
1,0.20260738
0,-0.011778539
0,-0.05318145
0,-0.198148
0,0.14374448
0,-0.058534067
1,-0.21402304
1,-0.046354346
1,-0.09752528
0,0.11063285
0,0.17608391
1,0.0024761036
0,-0.07684444
0,0.070111714
0,0.06564173
0,0.16609406
1,-0.30308825
0,0.057467606
0,0.06389824
1,-0.28390557
0,-0.017979542
1,-0.13610354
1,-0.22684735
1,0.15881574
1,-0.02525543
0,0.12529416
1,0.46019307
1,-0.14899604
0,0.09084726
0,0.16969587
0,-0.08944952
0,-0.051030535
0,0.030725023
1,0.06419663
1,0.24421708
0,-0.03941847
1,0.14432374
0,0.029161993
1,0.111436345
0,-0.0051439474
0,0.08465507
1,0.015664171
0,-0.036768753
0,-0.009112961
1,-0.2266965
0,0.16832039
1,-0.030680727
0,0.033576347
1,-0.11546919
1,-0.22210124
0,0.14801419
1,-0.17741288
1,0.29185605
0,-0.018327821
0,-0.026220672
1,0.012049029
0,0.08113031
1,0.09910399
0,0.060431022
0,0.054482773
1,-0.065535314
0,0.21327819
1,-0.090275005
1,-0.09419519
0,-0.097520396
0,-0.09364424
0,-0.13543291
0,0.11360067
0,0.09102443
1,0.18111022
0,-0.025349908
0,0.040853944
1,0.020202875
1,-0.011009679
1,-0.15199707
1,-0.016500138
0,-0.039569728
1,-0.03777523
1,0.28508264
1,0.30704534
1,0.15650077
0,-0.030974884
1,-0.09766295
0,-0.029406626
1,0.023735752
0,-0.10104827
0,-0.09423602
1,-0.07953074
0,-0.18681659
0,-0.04848358
1,0.16064636
0,-0.035815522
1,-0.060688585
1,-0.19611284
0,0.0825808
0,0.018852197
0,-0.05764415
1,0.17100157
1,0.35227185
1,0.19094725
1,0.13181782
1,0.044397876
1,-0.105730854
0,-0.10497807
0,0.00010456238
0,-0.08022716
1,0.079009436
0,0.06780249
0,-0.12245215
1,-0.027916424
1,0.037665438
0,-0.10641699
1,-0.12579773
1,0.31725097
0,-0.02767706
0,0.05248717
1,0.1919157
1,0.05302061
0,-0.093995035
1,-0.15480566
0,0.087079875
1,0.15284218
1,0.12051068
0,-0.18956281
1,-0.013713063
1,0.26419857
1,0.015741138
1,0.21313716
1,0.15307222
0,0.064168006
0,0.013852445
0,-0.19303583
0,-0.0078003686
1,-0.12604783
0,-0.057737056
0,-0.052391686
0,0.1298797
0,0.014979463
0,0.0063918424
1,-0.024022613
0,0.0098592
0,-0.09978098
1,0.13928227
1,-0.02482916
0,-0.05310707
1,-0.16123457
1,0.25382465
0,0.10930945
0,0.08707622
1,-0.15480267
0,0.07959671
1,0.038244363
1,0.06495991
0,-0.013010491
1,-0.023896033
1,-0.08258728
1,-0.17249604
0,0.08536614
0,-0.10500959
1,0.34581995
1,0.31802726
1,-0.43035868
1,0.0019877478
0,0.103525445
0,0.04355742
1,-0.32956165
0,-0.06998245
1,-0.058635294
1,0.23499343
0,0.0007651675
1,0.21108136
0,0.044371635
1,-0.096146174
1,0.08958115
1,0.15082842
1,-0.23858018
0,0.15186103
1,0.07896324
1,-0.20532414
1,0.15496442
0,-0.01949129
1,-0.37425354
1,-0.070833534
1,0.056738406
0,0.10695785
0,0.028295547
0,-0.020538814
1,-0.22388008
1,0.2515496
1,-0.07131255
1,0.19567962
1,0.14494093
0,0.114465445
0,0.21538746
0,-0.04017706
1,-0.05053117
1,0.13912494
1,-0.018527493
0,-0.1140476
1,0.504951
1,-0.054391295
0,-0.031542357
0,0.1409938
0,-0.0020546457
0,-0.078691356
0,-0.12109431
0,-0.14953855
0,-0.047723234
0,0.2204234
0,-0.0070454273
1,0.14204656
0,-0.009097369
1,0.19712847
0,-0.10011297
0,0.16512068
0,0.018500416
0,0.17137897
0,-0.06809944
0,-0.10072763
1,-0.06146414
1,0.008283352
0,-0.03660643
1,0.42499584
1,0.20238762
1,-0.008564811
0,0.01847578
1,0.076944835
0,-0.027974673
1,0.37738866
1,0.011072785
1,0.16664472
0,-0.004503559
0,-0.118522525
1,-0.15976721
0,-0.060162585
0,-0.0841794
1,0.0014801743
0,0.003907215
0,0.00072898343
1,0.08674121
0,0.00747146
0,-0.0068668104
0,-0.049688734
1,0.021086518
1,0.26608846
0,-0.05985555
0,0.18091531
1,-0.054300178
0,-0.07552248
0,0.009121156
1,0.16564207
1,-0.104375444
1,0.064758256
1,0.10908754
0,-0.0062795603
0,0.107940495
0,0.06825435
0,0.081099056
1,0.03170096
1,-0.031943437
0,0.057303928
1,0.07957541
1,-0.03581115
0,0.019359801
0,0.0281345
0,0.0749472
0,0.029762104
0,-0.022279382
1,0.07153789
0,0.012138189
1,0.19201803
0,-0.042870887
1,-0.03459817
0,0.016227283
1,-0.13582683
0,-0.0696895
0,-0.0820976
0,-0.032985084
0,0.1050317
0,-0.20795609
1,0.16014275
1,0.21301349
0,0.091504425
1,-0.0025971122
0,-0.034089617
0,0.028486935
0,0.10409675
0,0.062428214
1,-0.023831349
1,0.101076856
1,-0.10051912
0,-0.075110465
1,-0.13550492
0,0.045855764
0,-0.03235335
0,0.015737949
0,0.060584974
1,-0.38515213
0,-0.048928354
0,0.07743616
1,-0.22664307
1,0.009904185
0,-0.0018864609
1,0.22180592
1,0.02769496
1,-0.041034803
0,-0.06389434
0,0.18966207
0,-0.05710008
1,0.27782932
0,0.037025813
1,0.42755306
1,-0.030841973
0,0.0110822525
0,-0.16373907
1,0.22198384
0,0.05031031
1,-0.2577391
0,-0.079378374
1,0.21499513
0,-0.07853316
0,0.01274675
1,0.2246374
0,0.04384296
1,0.06693547
0,0.06765426
0,0.1592387
1,-0.0034807988
0,0.08933023
0,0.0423638
1,0.08426709
1,0.078545295
1,-0.004616596
1,0.37805232
0,-0.05043316
1,0.08235996
1,0.3349574
1,-0.2590936
1,0.017793046
1,0.28980482
1,0.112226576
0,0.15529503
1,0.034477655
1,0.024024725
0,0.015523432
1,0.2253845
0,-0.014346827
0,-0.011527553
0,0.05513018
1,-0.23879382
0,0.058519404
0,0.16355497
1,0.07519988
0,-0.083083294
0,0.078996986
1,0.064247206
0,0.015078798
0,0.03614483
1,0.19253522
1,-0.028878693
0,-0.069044344
1,-0.0024821288
0,-0.05283965
1,-0.17806615
0,0.13769567
1,0.33132055
0,0.06620228
1,0.33081707
1,-0.20053498
1,0.12895796
1,0.12053055
0,-0.04135542
0,-0.04273426
1,0.038254358
0,-0.03462895
1,0.18578473
0,0.13764764
0,0.0014253531
1,0.0031093254
0,-0.0743046
1,0.25871038
0,0.020149784
1,0.093767464
0,0.058527976
1,0.10317707
0,-0.11800049
0,0.18478099
1,0.11831058
0,-0.14314738
1,0.21975374
0,-0.028731495
0,-0.020967398
0,-0.035151277
0,0.03589963
1,-0.00032043643
1,-0.011627854
1,0.111413755
0,0.118433386
1,0.28122678
1,-0.20303474
1,0.3037276
1,0.16322838
1,-0.004359371
1,0.37574282
1,0.23442355
0,-0.006197097
0,-0.07192362
0,-0.083744355
1,0.0907047
1,0.113617145
1,0.06497838
0,0.16133681
0,0.020002952
1,0.2818528
0,0.042647097
0,0.05414155
0,0.1712684
1,0.10711363
1,-0.09087786
1,0.021495052
1,0.09056208
1,0.12324509
1,0.073119015
0,-0.087317996
1,-0.04574018
0,0.0034487713
0,0.28411528
1,0.14260313
0,0.083871596
0,0.020388538
1,0.12342203
0,-0.022901664
1,0.2795852
1,-0.124181286
1,0.0995906
0,-0.18863927
0,0.038329642
0,-0.04386174
0,-0.077689566
1,0.04776944
1,0.035347678
0,0.04093038
1,0.10966895
0,0.045175985
1,0.05638711
0,0.07578412
1,-0.13570538
1,-0.14418861
0,-0.029186334
0,0.000535463
0,0.04982302
0,0.012284129
0,-0.030291881
0,-0.22919734
0,0.2672693
1,-0.24770626
0,-0.048281778
0,-0.005334476
1,0.07039756
0,-0.027823608
1,0.0065128226
1,-0.0122510865
0,0.105940305
1,0.16971005
0,-0.10312495
1,-0.1124501
1,-0.10715859
1,0.17363551
1,0.18454863
1,0.1321167
0,-0.08971855
1,-0.1572228
0,-0.079809174
1,-0.020834439
0,-0.05549959
1,-0.11521566
0,0.084231965
0,-0.064330354
1,0.25160196
1,0.11570396
1,-0.34991384
0,-0.085673526
1,0.51390153
1,0.15660109
0,0.20755294
0,0.056267004
0,0.04152484
0,0.0019576764
1,0.23311651
0,0.19301707
0,0.12545595
1,-0.022388738
1,-0.13815777
0,0.05684101
0,0.0562993
1,0.26464036
1,0.15903006
1,0.05584925
0,-0.029290978
1,0.12041039
0,-0.061437573
0,0.072844215
1,-0.17299995
1,0.38444632
1,-0.14762114
1,0.0936364
1,0.11098461
0,-0.0006879028
0,-0.049034446
0,-0.00063962606
1,-0.31637728
0,0.049003758
0,-0.027780175
1,-0.14299524
0,0.12829909
0,-0.0007308605
1,0.10256468
0,0.11035469
1,0.31734604
0,0.007991159
1,0.16322932
0,0.02414181
1,0.28177768
0,-0.006715629
1,-0.044667136
1,0.074705996
0,-0.053519674
1,0.45621738
0,0.012422087
1,0.2057862
1,0.069544286
0,-0.112523556
1,0.05262733
0,-0.0957441
0,0.0809459
0,0.06796003
0,0.041471303
0,-0.021149362
1,0.025632232
1,-0.13013694
1,-0.04519726
1,0.00018773042
1,0.0839132
0,-0.10995615
1,-0.11379905
0,0.024088705
0,0.058484502
1,-0.103013545
1,-0.058697585
1,-0.18285939
1,0.02613493
0,0.06328858
1,-0.28331476
1,0.029002776
1,0.12336986
1,0.00025362615
1,0.20651364
1,0.15147811
0,0.24728438
1,0.07122268
1,0.26398903
1,0.080942385
1,0.11226647
1,-0.22773068
0,-0.13968465
1,-0.010508774
0,-0.053998794
0,-0.041249514
0,-0.017907768
0,-0.08674749
0,0.05040162
0,0.2401586
0,0.18746917
1,-0.13482971
0,-0.13154116
1,0.06869859
0,0.13082278
0,0.21311168
1,-0.12865505
0,-0.08930579
0,-0.030491544
1,0.12840721
0,0.094642095
0,-0.13681239
0,0.0066713737
0,0.12044117
0,0.0053915884
1,-0.19186771
1,0.06431708
1,0.34007508
0,0.038406104
1,-0.039526813
1,-0.13943939
1,0.3396921
0,0.1451587
1,0.24684806
1,0.25313282
0,0.0061305864
0,0.110737175
1,-0.043742567
0,0.0064718504
0,-0.014213815
0,0.05944181
0,0.12984018
1,0.11834375
1,-0.059063993
0,0.0046158973
1,0.14502095
0,-0.064463034
0,0.11004235
1,-0.027953632
0,0.17200658
0,0.10516529
0,0.11845013
0,-0.040188245
1,0.20480074
0,0.01825908
0,0.015331062
1,0.026924709
0,0.011017133
0,0.060583815
1,-0.15048158
1,0.017106444
1,0.12728505
1,0.20129667
1,0.08388721
1,-0.22111927
1,-0.03979203
0,0.100379705
1,0.040595558
1,0.09703286
1,0.20036553
0,-0.0810084
1,-0.03775803
1,-0.12771629
0,0.23474832
1,-0.04008735
0,-0.039645556
0,-0.07561752
0,0.108597584
0,0.008126083
0,-0.1567185
1,-0.10994167
1,0.119979806
1,0.13796642
0,-0.02075822
0,-0.061150134
1,0.17405142
1,0.2700202
1,0.041280754
0,0.0648368
0,0.01917034
0,-0.098356046
1,0.15814333
0,-0.1694374
1,-0.1604304
1,0.19017476
0,0.067186765
0,-0.12126417
0,-0.06999926
0,0.065129176
1,0.026461123
0,-0.1460676
1,-0.13175312
1,0.019252403
0,0.059710246
0,0.05117731
1,0.36985272
1,0.21453495
1,0.13220541
0,0.027755313
1,-0.043118306
1,0.18703648
1,0.37110654
1,0.32549137
1,0.272861
1,-0.12805
1,0.18703324
0,-0.1181214
1,-0.32324824
0,-0.1549911
1,0.116821766
0,0.054537717
1,0.050424095
0,-0.0143840555
0,0.123881325
0,-0.10475365
0,-0.045936894
1,0.11509482
1,0.18037198
0,-7.106189e-05
1,0.23161952
1,0.058318086
0,-0.023981815
0,-0.0050284136
1,0.0047509503
0,0.019015057
0,-0.07497952
1,0.112520784
1,-0.08582292
1,0.3613079
0,0.049171776
1,-0.08806067
0,-0.054205332
0,-0.04825021
1,-0.16683036
0,0.001617434
0,-0.08398245
0,-0.06547446
1,-0.13950965
1,0.2347561
0,0.12617646
0,-0.08251152
1,0.3309762
0,0.16990885
0,0.038999625
0,0.045052603
1,-0.07578569
0,0.020609045
1,-0.12435204
0,0.09484547
0,0.14543016
0,0.1572907
1,0.384172
0,0.003463104
0,-0.082188666
0,-0.053297788
0,-0.07553611
1,0.109112546
0,0.077698275
1,0.20100076
1,-0.016832985
0,0.016935559
0,0.17835
1,0.19238736
0,0.053692993
0,-0.14346474
1,-0.1506914
0,0.01571014
0,0.033437554
0,-0.051564984
1,0.034334496
0,-0.08957257
1,0.3015175
0,-0.008918775
1,0.29302555
1,0.17482483
1,-0.060153592
0,0.12744002
1,-0.18309726
0,0.038188577
1,-0.068325564
1,-0.24077183
1,-0.13850912
1,0.1949846
0,0.039298754
0,-0.0078988345
0,-0.01984388
0,-0.049385473
0,-0.2774013
0,0.08885403
1,0.2398347
1,0.04118469
1,0.0797854
1,-0.19149764
0,-0.08996846
1,-0.07713133
0,0.0046832673
1,0.10790604
0,0.030936116
0,-0.06877861
0,-0.11100822
1,-0.26874274
0,0.22198123
1,-0.11754117
0,0.023040231
1,0.03605362
1,0.12499942
1,0.060805432
0,-0.20022647
1,-0.15942127
1,0.061658587
1,-0.17990029
1,0.035536755
1,0.1419858
0,0.05046434
0,0.11159344
1,-0.016541239
1,0.40161243
0,-0.05959028
1,0.058280207
0,0.03592042
0,0.14420728
1,0.07774869
0,-0.016115692
0,0.03502497
0,0.08885716
1,-0.06889124
0,0.009947036
1,-0.2045288
1,-0.11768124
0,0.17038937
1,0.010586731
1,0.120422706
0,-0.09300169
1,-0.14708
0,0.060806237
1,-0.06827913
0,-0.018757999
0,-0.0037404122
0,-0.066989385
1,0.16241632
1,0.16490658
1,0.4709978
1,-0.13837244
1,0.016272034
0,0.12564833
1,0.096825145
1,-0.08282884
0,-0.026810372
0,0.07783615
0,0.00013770722
0,-0.049207702
1,0.112193584
0,0.07554724
0,0.048176713
0,-0.11220454
0,0.0006133504
1,0.14671955
1,-0.10408265
0,0.04040858
0,-0.053188313
1,-0.0077488343
1,0.024572078
0,-0.08442652
0,-0.026837349
1,-0.27828607
0,0.086283214
0,0.058979563
1,-0.080602914
0,-0.0005189399
1,-0.17885384
0,-0.003826212
1,0.20881622
0,-0.063555755
1,-0.07382959
1,0.15032756
0,0.089043826
0,-0.049712937
0,-0.011979166
1,0.11332303
1,-0.20628071
0,0.24531321
1,-0.10593668
1,0.28805187
0,0.06600124
1,0.3849502
0,0.22022621
1,-0.18444894
1,-0.063962184
0,0.08093195
0,0.15494016
1,0.11544622
0,0.13688596
0,0.012976336
1,0.10146788
0,0.03867949
0,-0.03255012
0,-0.067333505
1,-0.08783089
0,0.112502486
0,0.12539229
1,0.20373505
0,0.035047214
1,-0.025415203
1,0.36397907
1,-0.079270035
1,0.0077340887
1,-0.02171564
0,0.014755949
0,-0.020651793
1,0.013809115
1,-0.49154213
1,-0.005369149
0,-0.022834774
0,0.14499025
0,0.03210663
1,-0.11646855
1,-0.06352968
0,0.22814958
0,0.027113661
0,0.06877325
0,0.039213255
0,0.120177895
0,0.15149228
0,-0.07667696
0,-0.07125947
1,-0.07295711
0,-0.14121817
1,0.11334539
0,0.044586986
1,0.35910282
0,0.0035568709
1,-0.01921168
0,0.12317266
1,-0.1027716
1,0.33735275
1,0.03422817
1,0.3913761
1,0.030223854
1,-0.073523685
1,0.0778146
1,0.23132677
0,-0.052011788
0,-0.06598207
0,-0.03326093
0,-0.029925153
0,0.12879987
0,-0.0083203325
1,0.23333792
1,-0.09430195
0,0.021596374
1,0.0439423
1,0.24047202
0,-0.0054285284
0,0.07752316
1,0.043641772
0,-0.004808708
0,-0.031376004
1,0.016927822
0,0.056503862
1,0.19559649
1,0.13062505
0,-0.08902728
1,0.068242185
1,0.13551284
1,0.09948706
1,0.15873261
0,-0.015869219
1,0.040308174
0,-0.058056064
0,-0.16405436
0,-0.05311749
0,0.034901954
1,-0.08443749
0,-0.010149641
0,-0.10665904
1,0.00887106
1,0.31666616
1,-0.21881714
1,0.024177762
0,-0.012457361
1,0.041446183
1,0.01012757
0,-0.070039704
1,0.109053716
1,0.12249674
1,0.021063281
0,0.03580866
1,0.09995319
0,-0.020671807
1,-0.040799335
0,0.07203255
0,0.07653427
1,0.3896264
1,0.07609836
1,-0.17337553
1,0.042463124
1,0.25407505
0,-0.0125977425
0,0.13833459
0,0.110649206
0,-0.059629433
1,0.10951227
0,-0.23032743
1,-0.10581083
0,-0.0047634505
1,0.23388985
0,-0.15998787
0,-0.00041317847
1,0.05202394
0,-0.009326231
1,-0.102870874
0,-0.054369405
1,0.012434769
0,-0.21321698
1,0.104899414
1,-0.15031058
1,0.061880022
0,0.046392925
1,0.120649695
1,0.23001719
0,0.029195929
1,-0.06864768
1,0.11139686
1,-0.059108302
1,-0.0033086587
0,-0.06312233
0,0.093266934
1,0.4144462
1,0.14441612
0,-0.036697406
1,-0.14828448
0,0.11437629
0,-0.009341576
1,-0.20813888
1,0.20552282
0,-0.07784227
0,-0.039262265
1,-0.20914732
1,0.21502137
0,-0.079185456
0,-0.13584298
1,-0.13424863
0,0.016535826
1,0.3499409
1,-0.3408928
1,-0.15224235
0,-0.029377159
1,-0.22889899
0,-0.012267944
0,-0.03652194
1,0.22828394
0,-0.005949838
1,0.07123539
0,-0.05104775
0,0.035352558
0,0.010064432
0,0.034324735
1,0.011325315
1,0.28619134
1,0.14886771
0,-0.038038664
1,0.0017322928
1,-0.0733647
1,0.08830923
1,0.10689989
1,0.12849258
1,0.018156435
1,-0.003501552
1,0.04315413
0,-0.047164187
1,-0.064601004
1,0.0035635447
0,0.11438729
0,0.036448296
1,0.2716417
1,0.115462855
0,0.00046872534
1,0.2808376
1,0.2600068
0,0.005099388
0,-0.04930047
1,-0.03355772
1,0.16421275
1,0.16395493
0,0.028606944
1,0.14320469
0,0.07189694
1,-0.04179793
0,0.014439436
0,-0.06466033
1,0.11651182
1,0.10362482
0,-0.001259054
0,-0.027827952
0,0.093332574
0,0.0089795925
0,0.09872532
0,0.0051483046
0,-0.035547122
1,0.096809335
1,-0.11393095
0,0.13037384
0,0.027749442
1,0.13580537
1,0.059698194
1,0.19102727
0,0.013515388
1,-0.10748767
0,0.024605412
1,0.1434416
0,-0.05423225
1,0.23312284
1,0.007024243
0,-0.048237476
0,0.07205048
1,0.080499634
1,0.3774816
0,-0.21294324
0,0.110627405
1,0.0018679528
1,0.063714735
1,-0.019774787
1,-0.043119606
1,-0.11971797
0,-0.03566312
1,0.1516262
0,0.18121587
0,-0.054518208
1,0.11898933
1,0.11539465
1,0.21264826
1,0.2768849
1,0.13243878
1,0.08519797
1,0.44504136
1,0.14033397
1,0.11682738
0,0.06824803
0,0.028690346
1,-0.08304046
0,-0.010586476
1,-0.12351556
0,0.064767584
1,0.06542372
0,-0.019214623
0,0.07614807
1,0.01765265
1,-0.075100705
0,-0.090227425
0,0.08350696
1,0.21970779
0,-0.06227654
1,-0.07200852
1,0.21584427
1,0.41684464
1,0.08695877
1,-0.17940272
0,-0.0049916795
0,0.06413636
1,0.17422587
1,0.034390092
0,0.05738731
1,0.24426177
1,-0.32707313
0,0.17217112
0,-0.0021880344
0,-0.021117643
1,-0.00054534944
0,0.07287042
1,0.34253055
1,0.16297773
1,0.060966965
1,0.107635215
0,0.077050455
1,0.19215259
0,-0.15835136
1,0.20963937
0,-0.07645724
1,-0.0072736507
0,0.073170476
0,0.019481227
1,-0.08298313
0,0.09017824
0,-0.033871517
0,0.1789183
0,0.03463556
0,-0.15119284
1,0.1699088
1,-0.28760862
0,-0.08829269
1,-0.029778585
0,0.13688913
1,0.2709836
0,0.0028938605
1,-0.06668523
1,-0.091382496
1,0.081515595
1,0.29892278
0,-0.0072075105
1,0.024329154
0,0.11210548
0,0.12708871
0,-0.05532921
0,0.04265435
0,0.019793577
0,0.045313604
0,-0.0028945766
0,-0.036564168
0,-0.13820133
1,0.17353
1,0.012053559
1,0.048984095
0,-0.037902184
1,0.15150668
1,0.05560506
0,-0.06206368
1,-0.05715678
1,-0.2794799
1,-0.07349904
0,-0.083387464
0,-0.16289407
1,0.22036538
1,-0.23342063
0,0.015021435
1,0.17830652
