label,pca_x,pca_y
1,-0.1307736,-0.101533905
1,0.053695176,-0.50964266
1,0.24578679,-0.23443104
1,0.42895734,0.071075276
1,0.10812764,0.028924838
0,-0.19144055,0.035690196
1,0.008528374,-0.0086426735
0,-0.17557743,-0.14277442
1,0.28907573,-0.0059064776
1,0.05557956,0.03982789
1,-0.58861625,0.24074699
1,-0.2217915,-0.44982278
0,0.26729918,0.0032877773
0,-0.11382069,-0.04207532
0,-0.109033704,0.044855185
1,-0.04539595,-0.16992907
1,0.017235994,0.11397403
1,0.12958041,-0.03602457
1,0.3142393,-0.19212939
0,-0.11038177,-0.13032354
0,0.06042273,0.17836721
0,0.044828955,-0.03855379
1,-0.051139154,-0.27749103
1,0.2203275,0.2688123
1,-0.17926383,0.32677048
0,-0.20414296,0.18437687
1,-0.00017218292,-0.081321776
1,-0.4883492,0.29388422
0,-0.031922325,0.055439875
1,0.3843994,-0.09682183
1,-0.15101755,0.30430576
0,-0.106823,0.07637419
1,0.1319929,-0.41161644
0,0.10312727,-0.08689551
1,-0.047950353,-0.019091949
1,0.41782805,-0.0033180714
0,0.112161785,0.08694697
0,0.03531714,-0.115031645
0,-0.4208086,0.14398368
0,-0.0008919798,-0.025940925
0,0.2492441,0.054372914
0,0.12300578,0.19952047
0,-0.033931322,0.059707217
0,0.09632845,0.056261927
1,-0.08976057,0.022270441
1,0.26118767,-0.052085295
1,0.21182805,0.023886897
0,0.0795407,0.050546557
1,0.26067626,0.2203409
1,0.13266848,-0.19585596
1,-0.17200348,-0.31665975
0,0.16737956,-0.040318757
0,-0.07424238,0.2119905
0,-0.36863002,-0.28772527
1,0.11811526,-0.10531953
1,-0.2679944,-0.34991157
1,-0.0011360832,-0.28688633
1,-0.36985776,0.1580103
1,-0.04035628,-0.4140967
1,0.11417118,0.08320963
1,-0.08396279,-0.19739069
1,-0.025109202,-0.03961043
1,0.08278641,-0.00092050433
0,0.015298493,-0.19731508
1,0.22230309,-0.035714805
0,-0.0336364,-0.058669865
0,0.08912398,0.036135316
1,-0.22015034,-0.0239743
0,0.09442747,-0.05256374
1,0.18364298,0.5872694
0,-0.10504176,0.105348766
1,0.09182015,-0.09904082
0,0.11822946,-0.035240874
0,0.023940481,0.10884251
0,-0.05294621,0.13785675
1,-0.27544743,0.20618841
0,-0.20115021,-0.08511236
1,0.041421283,0.1899462
1,-0.13075016,-0.0027345866
0,0.092439294,-0.093829915
1,0.26208198,0.015562303
0,0.14565866,-0.09583016
1,0.15453121,-0.40250576
1,0.0656718,-0.2164693
0,0.10233484,0.1302192
0,-0.06103283,0.20181116
0,-0.034707576,-0.07221727
1,0.21138504,0.15748574
1,0.4229176,-0.029518455
1,-0.14352623,0.31572813
1,0.087583795,0.27378064
0,-0.2790589,-0.34799773
1,0.11218333,-0.21404527
0,-0.058972552,0.004526779
0,-0.032358058,0.054286703
0,-0.35226023,0.39875203
1,-0.11580464,0.057904117
0,0.07270613,0.10398356
0,-0.2243109,0.027187452
1,-0.07554759,-0.11855678
0,-0.07495405,0.08007791
1,0.169604,-0.032107636
0,-0.13529702,0.054815583
1,-0.35267502,0.059490085
0,-0.2960214,-0.1361606
0,-0.19318455,0.034179933
1,-0.14250457,0.14274298
1,0.119643405,-0.24278231
1,-0.12526032,-0.19318785
0,0.244412,0.12574916
0,0.07291038,-0.044519946
1,-0.09089173,-0.22518097
0,-0.06944618,0.19371052
1,0.22053778,-0.023052022
1,0.0009041652,0.09227624
1,-0.5316345,0.16510782
1,0.18828219,0.0738372
0,-0.367937,-0.14123572
0,-0.19903626,-0.06845561
0,-0.08135225,0.08009243
1,0.47842878,0.12439088
1,-0.06461503,-0.32299078
1,0.15611391,-0.09349379
1,-0.11031103,-0.052834064
0,0.005316641,0.13923068
0,0.02899323,0.025643542
1,-0.08625236,0.19899884
0,-0.079902545,-0.030018225
1,0.014992364,-0.1730177
0,0.020257067,-0.21191372
0,0.3276413,-0.11380912
0,0.042085197,0.057528272
0,0.07733223,0.005785227
0,-0.2055402,-0.0014855117
0,0.06940907,0.019074365
0,-0.36471477,0.11671399
0,-0.09390588,-0.13288318
0,0.14771304,0.08425074
0,-0.05499275,0.26122668
1,0.3154974,-0.449961
1,0.46222445,-0.10662496
0,-0.087032855,0.17144841
1,0.4508862,0.14114538
0,0.13956428,-0.04976915
1,-0.12522271,-0.54282326
1,0.20511894,0.20647283
0,0.29130822,-0.0414138
1,0.22898081,-0.16231047
1,-0.08847439,-0.2559477
1,0.02488862,-0.446059
0,-0.35889325,0.054232582
0,-0.006218631,0.06456037
0,-0.16456948,-0.01910691
0,0.21640426,-0.111509606
0,-0.24800017,-0.008987963
1,0.057574097,0.1072034
1,0.31311262,0.042538762
1,-0.18436608,-0.08321442
0,0.024900824,0.05729501
0,-0.32611364,0.007091522
1,-0.23116769,-0.20982923
0,-0.05514723,0.17192033
0,-0.000904005,0.04089071
0,0.07211825,-0.19404347
0,-0.14078575,-0.31213462
1,-0.03839189,0.54349995
0,-0.12491998,0.008424506
0,0.18547747,-0.02691406
1,-0.4113466,0.11040589
0,0.20445007,-0.04103461
1,0.14213023,-0.03587903
1,-0.10223572,-0.012311667
1,0.3276541,-0.066223025
1,-0.15688737,0.0073949397
0,0.12390569,-0.12475754
1,0.21100864,-0.34256405
1,0.01985227,-0.13982482
0,-0.263772,0.028777324
0,-0.15419891,-0.19785191
0,0.20840754,0.06683775
0,0.12649712,0.12387641
0,-0.012653809,-0.032841697
1,0.13021709,-0.28659844
1,-0.015599195,-0.35034847
0,0.14365262,0.08678853
1,-0.13448279,-0.034480125
0,-0.073507786,0.09919469
1,-0.0040746834,-0.24789669
0,0.21822697,-0.18041588
0,0.34053195,0.034891203
1,-0.23576738,-0.06893052
0,-0.16287555,-0.11333299
0,0.0056156702,0.17381942
1,-0.5339055,0.20633462
0,0.330073,-0.06590791
1,-0.029495787,-0.12777437
0,-0.16806714,0.023230113
1,-0.08798982,-0.08417638
1,-0.26586327,0.34800988
0,0.40884262,-0.14480455
1,-0.1341422,-0.19411401
1,0.6848242,0.21655293
0,-0.3405833,0.15409791
0,-0.14353529,-0.05676481
1,0.03179006,0.46684313
0,-0.07450043,-0.19306774
1,0.1629166,0.15633284
0,0.12010786,-0.081960335
0,0.120443866,-0.11353634
1,-0.17188112,0.025899887
0,0.13096787,-0.21979214
1,-0.14009844,0.02109237
1,-0.017539447,0.044721477
0,0.021632072,0.09616263
0,-0.08494564,0.03468763
0,-0.04984159,-0.20845045
0,0.07609664,-0.07479203
0,0.19287828,-0.19743596
1,-0.016403116,-0.490479
0,-0.009996025,0.15345843
0,0.12595978,-0.010135934
1,0.27149922,0.10764689
1,0.015073452,0.0064188093
1,-0.22535935,-0.038227186
1,0.34949493,0.108121246
0,-0.038287517,0.030773029
1,0.18343374,0.14160585
1,-0.2357769,-0.21908085
1,-0.16836083,-0.10936482
1,-0.18465775,0.1323033
0,0.1926741,0.09512865
1,-0.1706536,0.10120004
0,0.17428064,-0.16830103
1,0.049412627,0.07437152
0,0.08416036,0.24019821
0,-0.14394747,0.052386098
1,0.1383133,-0.015183568
0,-0.013696665,0.20862862
0,-0.018001191,0.10155613
1,0.057638813,0.2170468
0,-0.0762464,-0.053355068
1,0.17238268,-0.10462408
1,-0.19153002,0.35967225
0,0.18497692,0.1579979
0,-0.1418636,-0.04083939
0,-0.12613234,0.1934618
1,-0.23151264,-0.102379724
1,0.105692685,0.099322155
1,0.36436248,0.2673803
1,-0.049750425,-0.088410005
1,0.034981985,-0.14991231
1,-0.05389209,-0.075719446
0,0.034354735,0.10413039
0,-0.17658079,0.016135357
0,0.19618085,-0.098283455
1,0.07886189,0.07222672
0,-0.21290356,-0.13177489
0,-0.17965505,0.03259193
1,-0.03043262,-0.020210043
1,-0.36337006,-0.14010762
0,0.18979296,-0.008803397
1,0.060106535,0.28690958
1,0.12276332,-0.53585196
0,-0.051678926,0.099001355
0,0.17210785,-0.13323034
1,0.4506546,0.2457332
1,0.06572497,-0.24540205
0,-0.26224473,0.19156556
1,-0.02604383,0.06688053
0,0.3234783,0.092987485
1,-0.14827256,0.023763575
1,0.08656588,-0.38163984
0,0.089925975,0.019860439
1,0.10901961,0.20950857
1,0.0889789,-0.0054549724
1,0.02840035,-0.17464133
1,0.20270117,-0.07775317
1,0.043144476,-0.060514808
0,0.06175803,-0.041398153
0,-0.08583301,-0.19404955
0,0.021090347,-0.011929482
0,-0.048030972,0.049769893
1,-0.24354902,0.16035695
0,-0.06911534,0.09533934
0,0.21253243,-0.051163033
0,0.15600723,-0.03300646
0,-0.25245547,0.09109636
0,-0.09345549,0.22231069
1,-0.36658865,0.060205773
0,0.24414405,-0.090492964
0,-0.11912963,0.008777618
1,-0.17111573,-0.28180093
1,-0.03724221,-0.12420912
0,-0.045699116,-0.0033906251
1,-0.24391723,0.18779992
1,0.28776905,0.18565856
0,0.3723277,-0.08394985
0,0.0045014955,0.17976373
1,0.21665841,-0.065719634
0,0.02496789,0.064608395
1,-0.00030275807,0.02839528
1,-0.15766546,-0.35392588
0,-0.042052254,0.02035804
1,0.073672876,-0.17720623
1,0.013971735,0.15993744
1,-0.42480335,0.33399397
0,-0.38177532,-0.095914885
0,-0.03377796,0.15229008
1,-0.17685722,-0.27531576
1,0.01686383,-0.11166485
1,-0.07809619,0.654234
1,0.124025345,0.08255613
0,0.027234934,-0.10241066
0,0.22774148,0.06936397
1,-0.42508948,0.03714893
0,0.012742784,-0.026812464
1,0.12000908,-0.09732504
1,-0.19609636,-0.2665025
0,-9.666011e-05,0.046277106
1,-0.14491686,-0.11100529
0,0.1496718,0.06149845
1,-0.4362097,0.09508088
1,0.21128368,0.3501281
1,0.06878278,0.19334787
1,-0.44430625,0.30967098
0,0.10661377,-0.23659398
1,0.23433569,-0.29706985
1,-0.25134614,-0.090461895
1,0.3920146,-0.05114083
0,-0.22552887,0.16617104
1,-0.3164875,0.07527497
1,0.2653596,-0.054233596
1,-0.10711582,0.16594288
0,-0.12516412,-0.012940466
0,-0.3255244,-0.02019845
0,0.22616965,0.0903342
1,-0.26300845,0.025094584
1,0.18343756,0.09164602
1,0.2120904,0.3381254
1,-0.18188526,-0.086097404
1,0.14297095,-0.20249386
0,-0.2466779,-0.16905494
0,0.020083625,0.06564917
0,0.055009898,-0.047827825
1,0.02431399,0.12518872
1,0.11293548,-0.21881436
1,0.06295663,-0.007887706
0,0.12215918,0.078793794
1,-0.0906234,-0.4242484
1,-0.21487463,-0.14861347
0,-0.044832475,0.06534336
0,-0.106186315,-0.090981886
0,0.115608454,0.22717336
0,0.29725292,-0.014118522
0,0.10271709,0.12020278
0,0.025354795,0.16570166
0,-0.1141137,0.036397427
0,-0.038503468,-0.3551718
0,-0.21236718,0.12720232
1,0.42371684,-0.26055974
0,0.09865384,0.09060375
1,0.24859694,-0.6263659
0,0.0068112314,0.207389
0,-0.21030186,-0.23398094
0,0.047420595,0.13432346
0,-0.0006890632,-0.04415895
0,-0.1860829,-0.013617858
0,-0.09008226,0.07013363
1,-0.006260911,-0.029759914
1,-0.10490887,-0.032850444
0,0.13454515,-0.041834906
1,0.26549664,-0.43985748
1,0.4276418,0.1866297
1,-0.09336454,-0.046900302
0,-0.05429724,-0.06484629
1,0.201373,0.31508005
0,-0.26266488,0.0068945885
1,-0.0850407,-0.33041477
1,0.1378831,0.040626876
1,0.12271328,-0.20360072
0,-0.033435963,0.07132873
0,-0.15558888,0.03121379
1,-0.10339567,0.14886211
0,0.38414592,0.17398036
0,-0.18209612,0.08387987
1,0.06606197,0.23301634
0,-0.2801863,-0.20146854
0,0.110184446,0.12822868
1,0.07093185,-0.18491517
0,-0.13070415,-0.008473143
0,-0.15287733,0.08189928
0,-0.106328756,-0.17538248
1,0.2072663,0.16549835
1,0.051682223,-0.20997752
0,-0.005090013,0.03645833
0,-0.09935513,-0.050354347
1,0.15416603,0.06321262
0,-0.21769553,0.07594725
0,-0.044765595,0.22698468
1,0.06758186,-0.048577547
1,0.10984492,0.07883158
1,0.23191196,0.02223365
1,0.15311375,0.05375313
0,-0.24349467,0.017049357
0,-0.15380475,0.09910788
0,-0.026216764,0.113825195
0,0.17841303,-0.07720949
1,0.19818172,-0.15638696
1,0.25777957,0.014627218
0,0.2452417,-0.099123016
1,-0.4406013,0.10597493
1,0.11178905,0.12490687
0,0.15644595,0.00043863058
0,0.25685182,0.0587037
0,0.5379162,0.18370932
0,0.016396184,0.041881755
0,0.22704041,0.12934078
1,0.16028315,-0.1129698
0,0.12541705,-0.023256764
1,0.007308174,-0.12590413
0,0.13630521,0.02866286
1,0.033765156,-0.055567697
0,-0.06787187,0.019006819
1,0.05004185,0.019882254
0,-0.0610432,0.080556974
0,-0.44419622,-0.010776177
0,-0.08215119,0.11309165
0,-0.23095986,-0.06324126
0,0.28657264,0.18260986
1,0.10020459,-0.34643424
1,-0.14774597,-0.3948019
0,0.29390687,0.09104832
1,0.42507815,0.00907328
0,-0.029424451,-0.03667067
0,0.07281628,-0.10326378
0,0.012636397,-0.11549853
0,0.41048992,-0.0013841987
1,0.05134214,0.2181938
1,-0.04249597,0.019427463
1,-0.28043783,0.21991113
0,-0.24968883,0.08347863
1,0.14046006,0.21472882
0,-0.14279209,0.045140266
0,-0.07914905,0.19741729
0,0.051149514,0.06952833
0,0.009958766,0.034928873
1,-0.07399638,0.17993207
0,-0.23016903,-0.1889805
0,0.034224343,-0.17465623
1,-0.2271406,0.10671908
1,0.23106575,0.038513422
0,0.32680422,-0.050543085
1,0.115547046,-0.15483029
1,0.112689376,0.24458691
1,0.027761173,0.32060465
0,-0.12728825,0.105397336
0,0.29327482,-0.2267556
0,-0.112231255,-0.14734931
1,-0.07808067,0.16693757
0,0.07438873,-0.17576624
1,0.28270394,-0.30849808
1,0.08706272,-0.034029856
0,0.32215458,0.015330896
0,-0.24630716,-0.040588662
1,0.24154276,-0.040601328
0,0.3138258,-0.0029748827
1,-0.23639223,0.07638919
0,-0.15637606,-0.068709955
1,0.17277649,-0.14603238
0,-0.01292704,0.13442121
0,-0.17162359,0.17289227
1,0.1949985,0.10572867
0,0.27043337,-0.068469495
1,-0.012100872,-0.3221724
0,0.10041666,0.14538266
0,0.088259965,-0.14984985
1,-0.16640043,-0.003141284
0,0.3442347,-0.116444394
0,0.08617547,-0.0025072694
1,-0.03727711,-0.2008758
1,0.27250692,-0.27943295
1,0.058473896,0.15516335
1,0.041752208,-0.27259725
0,-0.0040491708,0.081070945
1,0.3641136,-0.09239571
1,0.2734635,-0.48607635
1,-0.174744,0.17711505
1,-0.3352564,-0.16139798
1,0.17860918,-0.4100895
1,-0.17603543,-0.20090197
0,-0.044292364,0.056089282
1,-0.19220269,0.121071234
1,-0.17540488,-0.06808819
0,-0.12366596,-0.15067406
1,0.3255477,-0.09817578
0,-0.30202812,-0.006199643
0,0.07263902,0.052624688
0,-0.016529014,0.032491818
1,0.32041112,0.5430345
0,0.06366289,-0.077635065
0,-0.119459406,0.028988019
1,-0.350143,0.034487896
0,-0.19418654,0.021517172
0,0.17907885,-0.04002215
1,-0.25632578,-0.2910509
0,-0.004274875,0.048541345
0,0.114001095,-0.053244278
1,0.2657283,-0.42056906
1,-0.25048956,0.20112514
0,-0.10909811,-0.017519042
1,0.08751121,-0.07237512
0,-0.094189696,-0.07519768
1,-0.2810538,0.12542233
0,0.06376082,0.031507984
1,-0.0014587902,-0.43725157
0,0.047625955,-0.10128938
1,0.08760071,-0.0007124096
1,-0.33250198,-0.023831382
1,0.12509368,0.123416945
1,0.18060979,0.64325833
0,0.010938775,0.10572506
0,0.4894737,0.024585538
1,0.15114754,0.39933926
0,-0.37442732,-0.18088986
1,0.34481943,0.1886172
0,-0.010137584,0.0778144
0,-0.110108554,0.15962863
1,-0.009381887,0.053431734
0,0.090536684,0.08105588
1,0.22191674,-0.07984017
0,-0.047748815,0.023966044
1,-0.09297768,-0.074214086
0,-0.16057345,0.07678147
1,0.39585608,-0.08414389
0,0.057417233,0.045480467
0,0.2964602,-0.13469963
1,0.20055142,-0.02190061
0,-0.47511184,-0.058990628
1,0.29846644,0.20492382
0,-0.10257028,0.10502526
0,0.14876299,0.053789414
0,-0.41448238,0.08682905
0,0.028364662,0.016536087
1,-0.0062379874,-0.07562311
1,0.17473319,0.38187283
1,0.3371311,0.17486437
0,0.3224641,-0.0638466
1,-0.07695125,-0.2150606
1,-0.23697467,0.18947151
1,0.37452444,-0.21713094
1,0.4675907,-0.1420408
1,-0.22116229,-0.20472206
1,0.1156688,-0.43903387
1,0.3072826,0.025216103
0,-0.02991,0.20023073
0,0.15574613,0.07360927
0,0.101902604,0.051253594
1,-0.23825343,0.4427585
1,-0.10261656,-0.2915269
1,0.17092247,0.37638834
0,0.061633814,0.03130944
0,-0.051584978,0.04580865
1,-0.13393766,-0.08352885
0,0.2484144,-0.039539084
0,-0.121269286,-0.1896214
0,0.07202028,-0.55308354
1,-0.05051042,-0.45574915
1,-0.35328647,0.32858223
1,0.2215243,-0.21236868
1,0.22698918,0.051271856
1,0.0359842,0.1399558
1,-0.09851655,-0.12414606
0,0.27507412,0.14391656
1,0.086292505,-0.23080184
0,0.032530952,-0.13005488
0,-0.052977882,0.012932971
1,0.36935622,-0.010290787
0,-0.28988692,-0.20493545
0,-0.2488325,-0.16903765
1,-0.2738998,-0.07845707
0,-0.32847553,-0.0764077
1,-0.07137903,-0.024642989
1,-0.008639209,0.21838665
1,0.035907675,0.15100242
0,-0.2266573,0.17181489
0,0.18589741,0.041121803
0,-0.044630047,0.016941026
0,-0.057640035,-0.12654187
1,-0.26507697,-0.15200819
1,-0.41150188,-0.3293743
0,0.0155552365,-0.18751453
1,0.36885196,0.07817949
0,0.110189006,-0.04684548
1,0.26398674,-0.044803426
0,0.005219344,0.046550147
1,-0.30799705,0.031828903
1,0.30697453,-0.046024546
0,0.077961266,0.041377634
0,0.07686032,0.048833244
0,0.20078953,0.011855379
0,-0.2768559,-0.36385846
0,0.16841298,0.06829307
0,-0.30068856,0.08329387
0,0.2000733,-0.1750596
1,-0.6914988,0.17931879
0,-0.059151564,0.07043126
0,0.044514332,0.10165149
1,-0.074466914,0.17337723
0,-0.14487736,-0.015959248
1,-0.050332114,0.19308525
1,0.0021640174,0.16676538
0,-0.19394308,-0.03261091
1,-0.114007756,0.1305835
0,-0.048553877,0.12116409
1,-0.18355556,0.12838663
1,-0.09771566,-0.10593632
1,0.23653138,-0.20337965
1,-0.19941124,-0.2661894
1,0.093891084,0.21604748
0,0.1030671,0.06768733
1,-0.43275213,0.13593009
0,0.01556943,0.069662355
1,-0.07847328,-0.14043094
0,-0.1464909,0.107614234
1,-0.015376352,0.02409833
0,0.22448522,-0.07871649
0,-0.04806382,0.03584358
1,0.15901674,-0.33969992
1,0.07936497,-0.0367191
1,-0.0449531,0.21488616
0,-0.17492175,-0.0684879
1,0.16582823,-0.44009167
1,0.041770343,-0.20638885
0,0.01695947,0.07784195
0,-0.14253691,-0.094753966
0,-0.020500388,0.074496314
0,-0.07985747,0.06185866
1,0.19441539,0.12610023
0,-0.090005785,-0.16983713
0,0.17370057,0.016682044
1,-0.04265534,0.43587047
1,-0.46986967,0.2972956
0,-0.30381846,0.10443972
0,-0.09457513,0.067931846
1,-0.00038188323,0.25158277
1,-0.16429716,-0.1274802
1,0.21745294,-0.067552045
0,0.17580211,0.020344473
1,0.07630363,-0.11663593
0,0.02035414,0.0025389344
0,0.31941456,-0.16087379
1,-0.029288866,0.24926965
1,0.09277098,-0.56805074
1,0.3075407,0.023180865
1,0.17494598,0.20733842
1,0.14634126,-0.45328617
0,-0.14778112,-0.02023305
0,-0.37946463,-0.0646674
0,-0.0922301,-0.05266519
1,0.13385756,0.5073175
0,0.08730465,0.09228642
0,-0.22196697,0.12201109
1,0.46269208,-0.070650384
0,-0.096386045,-0.024999514
0,0.17467989,-0.058473274
1,0.51806694,0.08949463
0,0.11032447,0.09228938
1,-0.0018290244,-0.22702642
0,-0.08354273,-0.21508892
1,0.18565758,0.26809758
0,0.048433322,-0.014263794
1,-0.31823075,-0.3832873
0,0.07389696,0.029547334
1,0.30497968,0.17759277
1,-0.035783615,0.31684297
0,-0.2146526,0.05523286
1,0.0050184987,-0.42284817
0,-0.2010441,-0.089290455
1,-0.13038518,0.2694661
1,0.22455937,0.115633026
0,-0.20260786,-0.044699714
1,-0.026184356,-0.044762835
0,-0.21034102,0.15326242
0,0.20034221,0.053789876
0,0.05633011,-0.37385994
0,-0.1325619,-0.1290857
0,0.04087821,-0.06982644
1,-0.2130909,0.0824871
1,0.4824202,0.07792194
1,0.12741634,0.3728317
1,-0.10912165,-0.11961384
1,-0.26298115,-0.1742614
0,0.1999507,0.08974077
1,-0.44285336,-0.0033649206
0,-0.1274957,-0.009953618
0,0.08981992,0.045483224
1,0.12821172,0.2582053
1,-0.3625371,-0.0069393367
1,-0.08091763,0.43244082
1,-0.13357565,-0.42717695
0,-0.07375631,0.008062065
1,0.052499596,0.03175339
1,-0.055644266,-0.29239732
1,0.27183294,-0.040581837
1,-0.21942261,-0.008542627
1,0.07460743,-0.06571008
1,0.024044763,-0.07086302
0,-0.02250588,0.12619637
1,0.046355326,0.040583998
1,0.04173324,-0.2955321
1,0.35637847,-0.38644135
1,0.1921353,0.5051112
1,-0.13012843,0.34407288
0,0.13666366,0.1330051
1,-0.1699465,-0.104025275
0,-0.17753011,0.07564293
0,0.07380688,-0.13419305
0,0.30397332,-0.06312494
0,-0.06736268,0.10132091
0,0.124726176,-0.054568306
0,0.09242241,-0.02263239
0,0.29661137,-0.115589276
1,0.10750727,0.105582595
0,0.114944905,0.07473247
1,0.053016927,-0.008897483
0,0.42058837,0.14429396
0,-0.034182817,0.09636141
1,0.15206078,0.13146047
0,-0.14799772,0.0751848
0,-0.043211006,-0.124656275
1,0.1961011,0.11549319
0,0.012208886,-0.10476102
0,-0.43145418,0.13807179
0,0.100269616,-0.08467573
0,-0.21735302,-0.03714718
0,-0.13211328,0.07190855
1,-0.30836612,0.14701517
1,0.19349726,-0.18067284
1,0.26556164,0.25172237
0,0.26200953,0.040479936
1,-0.086257726,0.18669297
1,-0.14704907,0.021221496
1,0.33521038,-0.5025245
0,-0.062694065,-0.38037598
1,0.03803705,-0.3569215
1,0.09629385,-0.21557291
0,-0.1499304,0.029365167
0,-0.068077475,-0.19433822
1,0.082028806,-0.09293988
0,0.19237937,0.09079549
0,-0.2615055,-0.10841541
0,-0.009622611,-0.018398598
0,0.16407236,-0.110566735
1,-0.00888706,-0.013409719
1,-0.26663497,0.10959947
0,-0.07693598,0.06362533
1,0.053715136,-0.2602939
0,0.10697132,-0.03596665
0,0.19614251,-0.12021761
1,0.16931,0.19966722
0,0.18211383,-0.17505275
0,0.30362833,-0.16266097
0,0.04817644,0.06663284
0,-0.02121095,0.16341974
1,0.37820148,-0.2059441
0,-0.15418135,0.021765485
0,-0.054978505,-0.10812861
1,0.07715106,0.12170231
0,0.042616952,0.1491895
0,0.057986137,0.039620146
1,-0.18132856,0.044078313
1,-0.09911595,-0.23167528
1,-0.23051512,-0.07248834
1,0.14972723,-0.5630131
1,0.0097536035,-0.33804333
1,-0.1721276,0.32759982
1,-0.24686918,-0.0013436228
0,0.13732722,-0.03692168
1,-0.034007363,0.052869365
1,0.11891772,-0.27377617
1,0.07474458,0.21638861
0,-0.16083865,0.010351434
1,-0.13574788,0.021985158
1,-0.12270917,0.13094555
0,0.04695,-0.24472566
1,0.26224086,-0.090935394
0,0.36477014,-0.06785838
0,-0.11773649,-0.18442304
0,-0.010862581,-0.0039248466
0,0.23317271,0.09341145
0,-0.0937257,0.29165158
1,-0.44278514,0.24760331
1,0.28372717,-0.04733424
1,-0.100986734,-0.22598143
0,-0.24362956,-0.10288204
0,-0.11622046,-0.12534712
1,-0.29766384,-0.052796125
1,0.29313627,-0.09519498
1,0.32843035,0.17099981
0,0.37943274,0.0009340048
0,0.04901452,-0.014380023
0,-0.20307562,0.070095845
1,-0.12646541,-0.06404203
0,-0.10240984,0.033302978
1,-0.020114128,0.13416836
1,0.20193923,0.1405196
0,-0.31788355,-0.028203502
0,-0.13482037,-0.17826338
0,-0.2516461,-0.06160842
0,0.36625412,0.040200636
1,0.35529998,0.14626896
0,-0.1317045,0.08217991
1,0.10388696,0.08177812
1,0.35288137,-0.102265894
0,-0.06625096,-0.055784598
0,-0.06486757,-0.16678633
1,0.28099,-0.07203634
1,0.0953061,-0.109824374
1,0.09353405,-0.06925942
0,0.2992257,0.0061564744
1,0.016012844,0.057203576
1,0.104890764,0.05651003
1,-0.066279374,-0.4132951
1,0.22994211,-0.055737734
1,-0.0047646016,-0.471357
1,0.005023334,0.65868306
1,-0.07583557,-0.21135642
0,0.047346774,0.12983802
1,-0.05450234,0.5868664
0,-0.21212527,0.1428069
1,-0.062294558,0.101222396
0,0.2037376,-0.0020977706
1,-0.329067,0.14579561
0,-0.16894971,0.0021665692
0,0.055334825,0.047525033
0,0.15341476,0.0046411306
0,-0.076712355,-0.05772625
1,-0.0473898,-0.11738931
1,0.23386818,0.08874256
0,-0.07182492,-0.09779583
1,0.06125586,0.09865368
1,-0.21910778,-0.24581458
0,-0.17421341,0.09172307
0,0.11718178,0.079183936
1,0.20730379,-0.20721103
0,0.028383356,-0.06475142
0,0.05374257,-0.056578577
1,-0.34380096,-0.38910657
1,0.05348931,0.1360013
1,-0.09032607,-0.48192573
0,-0.16013405,0.104309484
1,-0.15736224,-0.16406958
0,-0.208042,-0.010456547
0,0.15878782,0.08464342
1,-0.25210756,-0.04902999
0,0.08511813,0.048188336
0,-0.11578055,0.033076957
0,0.079613686,0.15412489
1,-0.26823863,-0.34936297
1,0.31399632,-0.21511512
0,0.015858103,0.079208694
0,-0.18411338,0.11146121
1,-0.19038492,-0.34273648
0,0.085426435,-0.26444298
0,0.20502958,0.057269357
0,-0.0026853047,-0.100201175
1,-0.23575503,-0.13143308
0,0.10368675,0.0141081065
1,-0.2839759,0.0582653
0,0.04157382,-0.21446575
0,-0.02892429,-0.06324084
0,0.26002312,-0.36518764
1,0.08694589,-0.31072575
0,0.14619115,0.089346975
0,0.15347189,0.011220895
0,0.3089191,0.15834963
0,-0.19508612,0.10601607
1,-0.3325782,-0.17449959
0,-0.0656883,-0.0092372
1,0.30965623,0.19491354
1,0.0170075,0.109551296
0,0.02070072,0.010033734
0,-0.081652686,-0.20575093
1,0.16363037,-0.23197164
0,0.051116552,-0.038957402
0,-0.020973777,0.06642714
1,0.033966396,-0.14845268
0,0.46500835,0.09051025
0,0.026897538,-0.018580452
0,0.15187058,0.0098633915
1,-0.29279873,-0.05350752
0,-0.16706914,-0.1706809
1,-0.1183352,-0.36271006
0,-0.030509535,-0.00731951
1,0.24981341,0.07295504
1,0.0049046613,-0.13188039
1,0.16981396,0.016008615
0,0.21144232,-0.09992632
1,0.12219396,0.18314421
0,-0.09898867,-0.009457514
1,-0.0477215,0.243003
1,-0.38582164,0.18545821
1,-0.4437785,0.09528382
1,0.036723454,0.22683957
0,0.13337949,0.18957776
0,-0.06363092,-0.13112713
0,-0.13570648,0.035845295
0,0.122203946,0.084496036
0,0.16341265,0.08160064
0,-0.1272824,-0.1092474
1,-0.06479762,-0.011987537
1,0.050870802,-0.092099056
1,-0.057128303,-0.2999364
1,0.088265,-0.06410673
0,0.25308686,-0.0043991357
1,0.31534293,0.034667134
0,0.03791884,-0.13450064
1,0.05262204,0.13093516
0,0.18362433,0.00030237436
0,-0.06614492,0.14976062
0,-0.12580186,0.18426955
1,0.03873476,0.20063296
0,-0.1442146,-0.1927907
1,-0.42776895,0.54075515
0,-0.18417835,-0.3071587
1,0.08792092,0.27491012
1,0.16046321,-0.4069295
1,0.04424711,0.07156161
0,-0.25864172,0.119266346
1,-0.5684706,-0.04627119
1,0.11428538,0.24794239
